username,followers_count,following_count,follower_following_ratio,posts_count,account_age_days,avg_posts_per_day,has_profile_pic,has_bio,bio_length,username_length,username_has_numbers,avg_likes_per_post,avg_comments_per_post,engagement_rate,posting_regularity,session_duration_avg,login_frequency,burst_posting_score,profile_completeness,verified_status,external_url,avg_caption_length,hashtag_density,spam_word_count,duplicate_content_ratio,label
user91_genuine_954,2849,3133.0,0.9093520587296521,270,572,0.47202797202797203,1,1,232,18,1,115,218,11.688311688311687,0.37504379394119336,158.0438356054197,4.982404820610787,0.2946476244054787,1.0,0,1,24,0.7803997761472745,0,0.09647602941146477,0
bot_1139_733,264,3751.0,0.07038123167155426,129,71,1.8169014084507042,1,1,123,12,1,4,2,2.272727272727273,0.2737490940303457,2.3152219570951322,1.1003784830001848,0.7131809255165635,1.0,0,0,59,0.21264047002608738,0,0.7155411790713799,0
user1979_genuine_758,616,2614.0,0.23565416985462892,641,1598,0.40112640801001254,0,0,0,20,1,66,29,15.422077922077923,0.7778422554356714,33.405018529446764,2.4404901337551883,0.5425933407459607,0.4,0,1,172,0.07702529451792783,0,0.6831547427949262,0
bot_62_180,1984,4064.0,0.4881889763779528,11,1041,0.010566762728146013,0,0,0,10,1,59,12,3.578629032258065,0.5877629943964839,65.50054505861769,2.4404694858108074,0.1726160961833037,0.4,0,0,55,0.33061912275767974,1,0.9775265707457279,1
bot_1332_211,433,3855.0,0.11232166018158236,26,3,8.666666666666666,0,0,0,12,1,18,3,4.849884526558892,0.2640948982759848,11.523231087231558,1.589004837068099,0.9574010464889047,0.4,0,0,5,0.09058001402361336,4,0.6461897847871872,1
bot_152_353,19,518.0,0.03667953667953668,38,1179,0.032230703986429174,0,0,0,11,1,0,0,0.0,0.04389909914313915,3.425446828322519,1.1615556282860964,0.9570547131291262,0.4,0,1,10,0.17738807081667052,2,0.4279810155904924,1
user2529_genuine_907,414,612.8589222365401,0.6755225142014197,699,1925,0.3631168831168831,0,1,102,20,1,51,23,17.874396135265698,0.4663585279065514,35.444450238710566,2.143583664709391,0.31936261785881054,0.8,0,1,139,0.39038918490286023,0,0.3861168306563517,0
user1676_genuine_923,50,2042.0,0.024485798237022526,416,951,0.4374342797055731,1,1,161,20,1,3,3,12.0,0.7036469231629511,173.73193522510658,4.996354785077312,0.7623377148443513,1.0,0,0,280,0.6946525257766999,0,0.4842344847787158,0
user1048_genuine_110,24,2576.0,0.009316770186335404,659,2125,0.31011764705882355,1,1,25,20,1,3,0,12.5,0.3606201153370169,157.1984934359319,4.265918615193503,0.72027158675243,1.0,0,1,56,0.2781739198753237,0,0.015330753148457542,0
user1960_genuine_210,58986,84355.22037424384,0.6992572568515295,582,1169,0.49786142001710865,0,1,180,20,1,558,4658,8.842776251991998,0.5668583635485044,117.11897840545092,4.207990258723016,0.764169924151258,0.8,0,0,124,0.45970627866961444,0,0.3550796266783144,1
user2530_genuine_169,83506,3377.0,24.727864968907316,97,618,0.156957928802589,1,1,198,20,1,4120,4492,10.313031398941394,0.7277316440840162,93.2707962415293,1.819136214728875,0.04647378358198129,1.0,0,0,184,0.8865330157342425,3,0.6862632768148301,0
bot_1242_935,434,1275.0,0.3403921568627451,185,93,1.989247311827957,1,1,125,12,1,29,24,12.211981566820276,0.013959090986658162,4.928415169634837,1.8656471952918054,0.7625049449792862,1.0,0,0,66,0.0925188929048852,3,0.4832980480013758,1
user237_genuine_680,3504,1412.524550204537,2.480664848970315,99,313,0.31629392971246006,1,1,77,19,1,339,7,9.874429223744292,0.7436125178351991,172.37000019208372,2.2501042177296475,0.3800802725533764,1.0,0,0,48,0.5356345005875744,0,0.4764706612580159,0
bot_347_432,343,868.0,0.3951612903225806,173,465,0.3720430107526882,0,0,0,11,1,11,5,4.664723032069971,0.44648531133485275,98.83936149097765,1.8648920853574789,0.27742003331219617,0.4,0,0,72,0.2950272602564743,3,0.9824710881536276,1
bot_738_557,2795,2937.0,0.9516513449097719,150,104,1.4423076923076923,0,0,0,11,1,97,43,5.008944543828265,0.21239689797392597,8.172468673117704,1.938080632593224,0.8293427441591859,0.4,0,0,42,0.33200930643154364,0,0.5247307188936294,1
user1133_genuine_989,3440,2398.1301788050714,1.4344509027921355,151,344,0.438953488372093,0,0,0,20,1,99,136,6.831395348837209,0.7454849319049947,78.76018446752806,0.2956744021746539,0.5169042946937643,0.4,0,0,84,0.47451853351413986,1,0.22796292784481778,0
user1805_genuine_653,2501,1644.0,1.5212895377128954,74,191,0.387434554973822,0,1,219,20,1,67,129,7.836865253898441,0.6918410295326334,135.17493515009977,0.722137905116546,0.7559218198041374,0.8,0,0,332,0.2413237768028108,0,0.517205463303732,1
bot_1567_884,707,3853.0,0.18349338178043084,3,86,0.03488372093023256,1,1,117,12,1,103,14,16.548797736916548,0.23534595611017273,8.47281258716395,1.605198113228309,0.7596355140926931,1.0,0,0,50,0.43385404301030067,0,0.1964138568116362,1
user163_genuine_981,3686,163.0,22.613496932515336,177,483,0.36645962732919257,1,1,12,19,1,227,39,7.216494845360824,0.6621526433030784,155.8691179425688,3.017295231482754,0.46476030391054346,0.8,0,0,23,0.4422938054511353,0,0.2724613301842519,0
bot_742_993,446,666.0,0.6696696696696697,2,90,0.022222222222222223,1,1,64,11,1,38,12,11.210762331838566,0.2908058826798315,1.8496914365508204,0.7115587310497875,0.7527378748725712,1.0,0,0,134,0.4733305534398255,0,0.1911820080123071,0
bot_1959_847,814,4879.0,0.16683746669399468,36,33,1.0909090909090908,0,0,0,12,1,24,4,3.43980343980344,0.23478637421552126,12.79094293743802,1.6038986874100334,0.7461257515659072,0.4,0,0,139,0.49133749487968875,0,0.2923231837945084,1
bot_1880_761,645,4255.0,0.15158636897767333,199,61,3.262295081967213,1,1,60,12,1,18,4,3.4108527131782944,0.05502046517750775,4.825500605248396,1.108695867207097,0.7391239924704402,1.0,0,0,74,0.3029812043926587,0,0.14679509942733374,1
bot_703_874,152,1010.0,0.1504950495049505,27,71,0.38028169014084506,0,0,0,11,1,23,4,17.763157894736842,0.16502710697967357,14.738678314430256,0.7488945719263367,0.8007454047224097,0.4,0,0,42,0.198586927427621,0,0.6320075726010543,1
bot_449_768,60,4412.0,0.013599274705349048,45,335,0.13432835820895522,0,0,0,11,1,1,0,1.6666666666666667,0.0238579011992599,12.548178785150844,1.8378813019879754,0.9490471282411008,0.4,0,0,45,0.25335385860788606,1,0.5615974588918525,1
bot_884_467,232,1464.0,0.15846994535519127,337,36,9.36111111111111,0,0,0,11,1,9,1,4.310344827586207,0.020183875587350186,12.31015729330639,0.948109933458509,0.9056491747633553,0.4,0,0,11,0.2581176230587961,5,0.5295973100873834,1
bot_1189_523,464,3196.0,0.14518147684605756,47,63,0.746031746031746,0,0,0,12,1,7,0,1.5086206896551724,0.5274575276959401,64.13839606995788,1.8711520527856917,0.17531900551101837,0.4,0,0,269,0.7721224724891775,0,0.009655925414886723,1
user1811_genuine_987,41,2357.0,0.017394993635977938,91,242,0.3760330578512397,0,0,0,20,1,4,2,14.634146341463413,0.8746474135232566,29.264066955355734,1.4051318412494975,0.4018602439420577,0.4,0,1,172,0.7706407330017554,1,0.15163090782499852,0
bot_899_479,456,2342.0,0.19470538001707943,14,51,0.27450980392156865,1,1,59,11,1,2,8,2.1929824561403506,0.17322956660602837,4.614431031182413,0.5970327968882735,0.8204120378545303,1.0,0,0,7,0.2479045157896118,1,0.6179367813752099,1
bot_1299_611,2706,6270.0,0.43157894736842106,18,297,0.06060606060606061,0,0,0,12,1,99,20,4.397634885439763,0.23468106085046822,7.287764612964209,1.6572056644839102,0.688229255988904,0.4,0,0,39,0.018723585001740872,0,0.5754587055156972,1
user1428_genuine_656,181,4223.0,0.04286052569263557,596,1364,0.436950146627566,0,1,100,20,1,24,12,19.88950276243094,0.5259114211490282,79.7048868171511,2.6824514309048784,0.64635778710156,0.8,0,0,46,0.4980002398377452,0,0.670624163782727,0
bot_863_294,768,5012.0,0.15323224261771748,12,1172,0.010238907849829351,0,0,0,11,1,24,12,4.6875,0.06981879403910432,10.279191745071248,0.5983677368996162,0.7597753898743428,0.4,0,0,28,0.08739768095480285,1,0.3871331676662606,1
bot_381_806,398,2415.0,0.1648033126293996,18,37,0.4864864864864865,0,0,0,11,1,68,19,21.85929648241206,0.2996374116567761,14.904954054621776,1.5491220660773193,0.9785341543719179,0.4,0,0,275,0.7399081385628798,0,0.007376973150617283,1
bot_646_926,970,1610.0,0.6024844720496895,26,12,2.1666666666666665,0,0,0,11,1,23,11,3.5051546391752577,0.8700240542020732,46.758488084077044,2.159699263941455,0.14028686229703896,0.4,0,0,20,0.27110786299079875,3,0.5347735093963348,1
bot_1710_647,227,1851.0,0.12263641274986493,20,107,0.18691588785046728,0,0,0,12,1,10,1,4.845814977973569,0.1255971099682799,3.1884243721130816,1.2210037466235928,0.9606035556221155,0.4,0,0,290,0.22876330714035634,0,0.10691057116870847,1
bot_1899_981,118,1936.0,0.060950413223140494,123,74,1.662162162162162,1,1,50,12,1,3,1,3.389830508474576,0.2849636319474283,7.19515857992941,1.5361979809206758,0.6711638016532299,1.0,0,0,105,0.46247468993344837,0,0.07199375962997974,1
bot_70_410,773,5040.0,0.15337301587301588,17,62,0.27419354838709675,1,1,88,10,1,35,10,5.821474773609314,0.21016720123477708,6.583495203135434,1.32788101877316,0.70276696029687,1.0,0,0,18,0.06460188647337502,1,0.4832473258976455,1
user1452_genuine_940,2834,5329.975300690915,0.531709781025183,146,617,0.2366288492706645,1,1,213,20,1,147,71,7.6923076923076925,0.9823520841337682,63.861901640728426,4.214509026690181,0.20510825063316257,1.0,0,1,276,0.6061684266447835,0,0.31046391633307985,0
user593_genuine_412,51,1994.0,0.025576730190571714,671,1431,0.4689028651292802,1,0,0,19,1,1,1,3.9215686274509802,0.10334449024478559,48.38642377417616,2.783361878767138,0.4262989433292056,0.6,0,0,319,0.26879709616697756,5,0.05019736461945287,0
user41_genuine_814,78,3107.0,0.02510460251046025,739,2042,0.36190009794319294,1,1,138,18,1,6,2,10.256410256410255,0.400926530179434,15.439598757092282,3.815581859587764,0.21784148377623958,1.0,0,0,166,0.4087341710980964,0,0.10930681815633325,0
user560_genuine_985,3029,4862.0,0.6229946524064172,96,34,2.823529411764706,0,0,0,19,1,395,32,14.097061736546715,0.2478681855572251,136.08019787005574,3.8518136439363104,0.04794131858436393,0.4,0,1,185,0.41049311454134174,0,0.5215929239488799,0
bot_523_279,489,1315.0,0.37186311787072246,43,956,0.04497907949790795,1,1,30,11,1,17,9,5.316973415132924,0.2018550842910072,13.775543219499193,1.531116022616146,0.8113314036531667,1.0,0,0,32,0.03756996597277427,2,0.9628772486537576,1
bot_494_756,27,591.0,0.04568527918781726,15,19,0.7894736842105263,1,1,67,11,1,0,0,0.0,0.6670845004215129,20.696160698859202,3.494260539032894,0.1264373208247702,1.0,0,1,85,0.3006316800794211,0,0.2465592167670173,1
user243_genuine_170,2530,4276.604814789253,0.5915907851131846,507,1755,0.28888888888888886,0,1,241,19,1,496,94,23.3201581027668,0.8507476973875971,22.99910208579496,0.41672654917900137,0.35031990971432986,0.8,0,0,22,0.10056273208344435,0,0.4316988953527432,0
user1339_genuine_630,128,3982.0,0.03214465092918132,1031,2195,0.4697038724373576,1,1,128,20,1,23,1,18.75,0.5495038473930786,128.08578015068986,3.8056695751959606,0.047623385798543263,1.0,0,1,43,0.1043003229873346,0,0.2095240763974653,0
bot_30_577,362,2828.0,0.128005657708628,31,3,10.333333333333334,1,1,26,10,1,4,3,1.9337016574585635,0.09485480199401324,5.470659645932657,0.6035204709147246,0.6700469620564602,1.0,0,0,19,0.16074053617157463,0,0.8225910770725335,1
bot_437_523,932,5333.0,0.17476092255765985,43,840,0.05119047619047619,1,1,54,11,1,42,10,5.579399141630901,0.183313487153543,11.721520077417338,1.339502259779059,0.6614178797603645,1.0,0,0,24,0.35768359081726175,2,0.7747102172315063,1
bot_1049_760,166,2076.0,0.07996146435452794,193,43,4.488372093023256,1,1,139,12,1,6,1,4.216867469879518,0.1866597640298802,7.647664771324733,1.4248914263716759,0.8066228613513334,1.0,0,0,92,0.4717983406165821,0,0.2232525887632149,1
user1442_genuine_144,62026,2129.0,29.133865664631283,189,1631,0.11587982832618025,0,0,0,20,1,7771,3612,18.351981427143457,0.11751140547865796,23.31449177439218,0.9739522359584658,0.16900908242147494,0.4,0,1,63,0.2751075905232685,0,0.6834513697419141,0
user261_genuine_847,2571,829.063082153429,3.1010909246157974,290,4,72.5,0,0,0,19,1,137,104,9.373784519642163,0.8603776768694577,66.02224989770606,3.498724848611278,0.25026735801937605,0.4,0,1,262,0.009827552569787845,0,0.230565488511453,0
bot_14_507,357,4530.0,0.07880794701986756,23,63,0.36507936507936506,0,0,0,10,1,7,1,2.2408963585434174,0.6067612073353383,29.958340567331994,2.9864399640712733,0.21031270768124039,0.4,0,0,45,0.20795999664434142,0,0.4239474809664321,1
user1689_genuine_866,12668,23728.229957469073,0.5338788448487882,430,973,0.4419321685508736,1,1,228,20,1,1574,768,18.487527628670666,0.15637347252778983,172.21919018949473,3.3082649864202986,0.767490218614357,1.0,0,1,89,0.06455895015690571,1,0.43209170792435336,0
user1725_genuine_650,186,78.04556506418504,2.3832231831114647,100,236,0.423728813559322,0,1,145,20,1,34,3,19.892473118279568,0.5365075419939451,115.54929771824075,4.831181360495109,0.37705244601620924,0.8,0,1,133,0.902580494916344,3,0.3856040995158164,0
bot_2042_583,619,3801.0,0.1628518810839253,9,365,0.024657534246575342,0,0,0,12,1,6,2,1.2924071082390953,0.07530923112846033,7.633438349647532,1.06999070332125,0.9328042490961614,0.4,0,0,8,0.2307197848512852,0,0.36105145846725517,1
user834_genuine_888,6665,9987.234664724478,0.6673518970712871,147,552,0.266304347826087,1,1,121,19,1,777,20,11.957989497374344,0.9836272204460442,69.5676686003943,3.265401915691643,0.12885934245557493,1.0,0,0,130,0.7533775452463684,0,0.5343924699544702,0
user1866_genuine_722,3138,762.515527135778,4.115326033801839,315,2244,0.14037433155080214,1,1,193,20,1,160,179,10.803059273422562,0.34945585549346214,16.10635518656661,4.739464423631946,0.7092403849834134,1.0,0,1,334,0.546338095965995,0,0.5307079884727934,0
user2496_genuine_398,97858,1405.0,69.64982206405693,170,49,3.4693877551020407,0,0,0,20,1,11967,1393,13.652435161151875,0.31372375524176743,58.985747215659735,2.0398431668449257,0.4820373117441902,0.4,1,0,315,0.6917726196928239,2,0.6089122527309188,1
user2010_genuine_320,4562,4675.295235552457,0.9757672553615603,745,1428,0.5217086834733894,1,0,0,20,1,829,234,23.301183691363438,0.36274635994993043,41.08044899898404,4.018052227500269,0.6010544077586256,0.6,0,0,273,0.7700044132524325,0,0.6118833994686684,1
user340_genuine_243,52,3138.0,0.0165710643722116,10,155,0.06451612903225806,0,0,0,19,1,3,1,7.6923076923076925,0.34788691327552557,174.2577119293173,1.7434007955097826,0.7985872206629763,0.4,0,0,58,0.26167136663750645,0,0.019733938313055508,0
bot_238_873,430,3538.0,0.1215375918598078,4,77,0.05194805194805195,0,0,0,11,1,21,3,5.5813953488372094,0.6962623563648052,97.01560599511023,2.204423159435998,0.3641379635181736,0.4,0,0,53,0.09582805549600262,0,0.9442997448104855,0
user1601_genuine_720,4080,3193.0,1.2777951769495772,296,2494,0.11868484362469928,0,0,0,20,1,131,84,5.269607843137255,0.6620815781811384,102.15376319983197,2.776443775883826,0.28056291984880133,0.4,0,0,22,0.9364510344721613,2,0.6154943368573393,0
bot_1125_561,109,653.0,0.1669218989280245,9,117,0.07692307692307693,1,1,95,12,1,1,2,2.7522935779816518,0.20432664743383322,4.371210646427764,1.7223776401149289,0.7808318138712205,1.0,0,0,31,0.3842454301812047,3,0.6226812273674929,1
bot_1944_259,142,1543.0,0.09202851587815943,18,7,2.5714285714285716,0,0,0,12,1,1,0,0.7042253521126761,0.2542314468232022,6.113503843914615,1.5329091690616063,0.7766429285485628,0.4,0,0,262,0.3412232877612842,0,0.03684036016797585,1
user480_genuine_779,95,3820.0,0.024869109947643978,199,67,2.970149253731343,0,0,0,19,1,6,0,6.315789473684211,0.896386711405113,126.51891633026727,2.4356969383900524,0.4096252949531918,0.4,0,1,113,0.18772807549827364,1,0.6403277309365718,1
bot_75_756,742,1234.0,0.6012965964343598,104,112,0.9285714285714286,0,0,0,10,1,4,0,0.5390835579514826,0.669005832898335,56.76084088730738,2.4610133949571145,0.3226470645829351,0.4,0,1,30,0.06444937434852575,2,0.7603681837367089,1
bot_1579_655,466,2428.0,0.19192751235584843,17,97,0.17525773195876287,1,1,41,12,1,63,10,15.665236051502147,0.11455125897113028,1.2193348325207163,0.781951108922535,0.9132002008887427,1.0,0,0,8,0.3667030039833419,3,0.9389287870548613,1
bot_790_148,92,1086.0,0.0847145488029466,12,115,0.10434782608695652,0,0,0,11,1,3,0,3.260869565217391,0.5501753244576749,94.52126662456017,1.6196104763258927,0.1455698426640425,0.4,0,0,226,0.6743933331177523,0,0.25352477334570384,1
bot_1888_346,2157,5421.0,0.39789706696181515,48,511,0.09393346379647749,0,0,0,12,1,62,32,4.3579044969865555,0.07909422701081516,12.581079581901244,0.8935991660544909,0.865422027577138,0.4,0,0,40,0.18810256624708846,1,0.6579022255423307,1
bot_296_371,1715,2734.0,0.6272860277980981,44,34,1.2941176470588236,0,0,0,11,1,49,29,4.548104956268221,0.04599590656121576,1.0587216759423814,1.1739624289757584,0.8783879565028911,0.4,0,0,128,0.4811578756920656,0,0.18263088029430605,1
bot_1240_442,2428,5980.0,0.4060200668896321,251,100,2.51,0,0,0,12,1,252,157,16.84514003294893,0.2626827858009973,1.9939462479318057,1.4483423723427358,0.9964514846307974,0.4,0,0,25,0.0254427966307222,3,0.9348167665120004,1
user1766_genuine_225,27975,15665.923466381015,1.785723009564945,36,209,0.1722488038277512,1,1,122,20,1,948,563,5.401251117068812,0.27707122085810726,6.8823801463803935,2.684413443406222,0.2546014244494755,1.0,0,1,90,0.461345088977114,0,0.6802180886220768,0
bot_1723_691,1550,2003.0,0.7738392411382926,4,19,0.21052631578947367,0,0,0,12,1,40,11,3.2903225806451615,0.15170876769601319,9.33611956259831,1.8028684820507084,0.9547031054588583,0.4,0,0,32,0.12779927510721853,0,0.7564349635808276,1
user2453_genuine_877,1473,2285.9049263925635,0.6443837549816971,51,96,0.53125,0,1,150,20,1,105,43,10.047522063815343,0.6898778877688749,128.31705799948753,3.665745668661864,0.4504574247275306,0.8,0,0,269,0.056614675488534716,0,0.4899264159493837,0
bot_127_575,495,5281.0,0.09373224768036356,176,664,0.26506024096385544,1,1,71,11,1,15,3,3.6363636363636362,0.11204381428435711,2.419013667889834,1.2825008638423325,0.7394176963484462,1.0,0,0,30,0.36113630320143164,7,0.48688512123722805,1
bot_1065_176,111,319.0,0.34796238244514105,49,61,0.8032786885245902,0,0,0,12,1,7,2,8.108108108108109,0.11497420949608426,9.942301354290638,1.6162142070930188,0.7940571113767759,0.4,0,0,190,0.3819816162728999,0,0.06784411925243071,1
bot_1266_433,123,3499.0,0.03515290082880823,4,28,0.14285714285714285,0,0,0,12,1,11,4,12.195121951219512,0.14859485357877836,10.776617422959177,1.638487816213079,0.9909561467062893,0.4,0,0,278,0.5588753256373085,0,0.19489629636380232,1
bot_1927_525,606,4552.0,0.13312829525483305,8,76,0.10526315789473684,1,1,120,12,1,12,5,2.8052805280528053,0.7077888346789274,86.88347310456656,2.251276737044863,0.3231781822332139,1.0,0,1,127,0.5085227218501307,0,0.17461148094243822,1
bot_929_363,2915,6615.0,0.4406651549508692,39,96,0.40625,0,0,0,11,1,30,4,1.1663807890222984,0.00873610010097795,8.131092303259598,1.5616907433443867,0.6663301639005405,0.4,0,0,29,0.0729850427925495,0,0.9092523388958595,1
user1271_genuine_193,14,4511.0,0.0031035247173575703,165,517,0.3191489361702128,1,0,0,20,1,1,1,14.285714285714285,0.5426551939171065,37.61737620315102,3.684449503722728,0.4211146556632101,0.6,0,0,268,0.4107634398907557,0,0.5855334664314867,0
bot_327_528,455,702.0,0.6481481481481481,30,96,0.3125,0,0,0,11,1,4,2,1.3186813186813187,0.07001461391313557,3.5906401878263634,0.86806876076359,0.8177586374852659,0.4,0,0,56,0.10018792528279707,0,0.47580888922786946,1
