account_id,username,account_age_days,posts,followers,following,has_profile_picture,bio_length,avg_likes_per_post,avg_comments_per_post,follow_back_ratio,username_pattern,activity_pattern,network_pattern,label
acc_832288,sophia_nature,2165,2031,357,252,0,30,1,0,1.4166666666666667,normal,spammy,normal,suspicious
acc_208111,chris_music,1280,2,0,746,1,28,4,1,0.0,normal,normal,normal,genuine
acc_686741,chris_music,854,59,13959,339,1,28,21,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_256175,lily_food,573,0,79,130,1,33,0,0,0.6076923076923076,normal,normal,normal,genuine
acc_304785,sophia_nature,2211,0,57,133,1,37,0,0,0.42857142857142855,normal,normal,normal,genuine
acc_616559,sophia_nature_597,418,43,450,5363,0,37,9,1,0.08390826030206974,normal,burst,mass_following,suspicious
acc_580802,jessica_reads_188,2259,18,91,0,1,28,7,3,0.0,normal,normal,normal,genuine
acc_547191,tom_books_26,1338,39,53,0,0,32,18,0,0.0,normal,normal,normal,genuine
acc_693768,click_here_now,2369,597,162,447,1,34,10,3,0.3624161073825503,normal,repetitive,normal,suspicious
acc_729510,james_sports,1953,4779,255,714,1,33,1,4,0.35714285714285715,normal,normal,normal,genuine
acc_921401,chris_music,649,70,78,644,1,28,16,2,0.12111801242236025,normal,normal,normal,genuine
acc_540400,alex_smith_885,572,1768,377,633,1,27,1,1,0.5955766192733017,normal,spammy,normal,suspicious
acc_607216,mike_travel,2240,471,0,390,1,32,16,5,0.0,normal,normal,normal,genuine
acc_464766,isabella_yoga,1647,26,197,4982,0,33,8,2,0.039542352468887994,normal,burst,mass_following,suspicious
acc_620499,lily_food,1850,24,48,0,1,36,4,2,0.0,normal,normal,normal,genuine
acc_311253,user_64388888,16,4603,317,872,0,30,3,2,0.36353211009174313,normal,repetitive,normal,suspicious
acc_142185,mark_coffee,1928,4123,24,126,1,36,5,2,0.19047619047619047,normal,normal,normal,genuine
acc_260221,chris_music,1054,25,0,0,1,37,0,4,0.0,normal,normal,normal,genuine
acc_969307,mike_travel,624,0,0,0,0,28,0,0,0.0,normal,normal,normal,genuine
acc_579318,sarah_jones_927,2048,39,0,0,1,36,16,2,0.0,normal,normal,normal,genuine
acc_681230,john_photo_410,1992,0,8,0,1,33,0,0,0.0,normal,normal,normal,genuine
acc_371176,alex_smith,1876,81,41008,317,1,30,35,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_383023,sophia_nature_142,2390,30,19,172,1,33,8,2,0.11046511627906977,normal,normal,normal,genuine
acc_494322,john_photo,1610,24,1441,119,0,36,104,21,10.0,normal,normal,normal,genuine
acc_507821,chris_music,1349,1951,320,337,0,27,2,2,0.9495548961424333,normal,spammy,normal,suspicious
acc_218423,tom_books,189,0,4670,172,1,36,0,0,10.0,normal,normal,normal,genuine
acc_393116,john_photo,567,32,95,87,1,30,19,2,1.0919540229885059,normal,normal,normal,genuine
acc_626461,mike_travel,2315,25,7,126,1,37,9,4,0.05555555555555555,normal,normal,normal,genuine
acc_380808,mike_travel,2281,0,0,29,0,32,0,0,0.0,normal,normal,normal,genuine
acc_704777,tom_books_65,1151,0,5456,49,0,37,0,0,10.0,normal,normal,normal,genuine
acc_540610,user_23088,1849,42,477,8184,0,31,7,2,0.05828445747800586,normal,burst,mass_following,suspicious
acc_573469,james_sports,382,0,0,4733,0,31,0,0,0.0,normal,normal,normal,genuine
acc_873253,alex_smith,1186,299,733,456,1,31,54,3,1.6074561403508771,normal,normal,normal,genuine
acc_584175,david_gym_46,2274,444,0,0,1,28,2,3,0.0,normal,normal,normal,genuine
acc_278688,lily_food,991,36,949,1528,1,32,51,10,0.6210732984293194,normal,normal,normal,genuine
acc_276028,olivia_art_717,2446,2019,176,326,0,28,4,2,0.5398773006134969,normal,spammy,normal,suspicious
acc_183902,jessica_reads,688,31,544,124,1,28,38,8,4.387096774193548,normal,normal,normal,genuine
acc_203054,user_26788,580,52,490,7028,0,0,9,2,0.0697211155378486,normal,burst,mass_following,suspicious
acc_437805,sophia_nature,1401,933,324,478,0,36,1,2,0.6778242677824268,normal,spammy,normal,suspicious
acc_608623,chris_music_917,964,47,0,0,1,31,12,1,0.0,normal,normal,normal,genuine
acc_754067,olivia_art,55,167,6392,235,1,36,98,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_679606,isabella_yoga_422,2138,32,386,189,1,0,9,0,2.0423280423280423,normal,normal,normal,genuine
acc_983326,mike_travel,1596,355,416,70,0,33,19,3,5.942857142857143,normal,normal,normal,genuine
acc_833613,chris_music_492,1188,1320,64,179,1,37,9,3,0.3575418994413408,normal,normal,normal,genuine
acc_188869,user_7068888,2473,1006,51,159,0,28,1,1,0.32075471698113206,normal,repetitive,normal,suspicious
acc_233920,david_gym_271,684,3,984,236,1,32,0,8,4.169491525423729,normal,normal,normal,genuine
acc_389196,sarah_jones,793,461,0,732,0,0,17,4,0.0,normal,normal,normal,genuine
acc_423066,alex_smith,2015,100,54,0,0,32,6,3,0.0,normal,normal,normal,genuine
acc_556997,buy_fast,2024,0,17,1136,0,31,0,0,0.014964788732394365,normal,spammy,mass_following,suspicious
acc_204291,mike_travel,1058,11,0,571,0,26,17,5,0.0,normal,normal,normal,genuine
acc_783362,mark_coffee,2391,0,0,731,0,31,0,0,0.0,normal,normal,normal,genuine
acc_805719,chris_music,917,146,94,926,1,37,12,3,0.10151187904967603,normal,normal,normal,genuine
acc_460489,jessica_reads,535,98,27349,274,1,36,78,13,10.0,normal,normal,fake_follower_spike,suspicious
acc_568349,jessica_reads,1071,0,68,3440,0,33,0,0,0.019767441860465116,normal,normal,normal,genuine
acc_219408,david_gym,1601,2459,420,760,0,30,4,0,0.5526315789473685,normal,spammy,normal,suspicious
acc_737085,click_fast,873,4072,293,969,1,39,9,2,0.3023735810113519,normal,repetitive,normal,suspicious
acc_161471,tom_books,1968,413,6252,145,1,26,205,36,10.0,normal,normal,normal,genuine
acc_312019,alex_smith_82,1156,113,39481,162,0,30,95,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_361301,buy_likes_here,2438,0,12,845,0,39,0,0,0.014201183431952662,normal,spammy,mass_following,suspicious
acc_830847,tom_books,183,23,0,751,1,31,13,2,0.0,normal,normal,normal,genuine
acc_946703,follower_boost,1031,0,87,1005,0,39,0,0,0.08656716417910448,normal,spammy,mass_following,suspicious
acc_166547,james_sports_216,1484,152,0,42,1,31,0,0,0.0,normal,normal,normal,genuine
acc_640418,sophia_nature,2010,274,100,594,1,36,18,4,0.16835016835016836,normal,normal,normal,genuine
acc_567836,sarah_jones,2156,352,34,4814,1,27,5,1,0.007062733693394266,normal,normal,normal,genuine
acc_380031,isabella_yoga,2041,0,21,550,0,33,0,0,0.038181818181818185,normal,normal,normal,genuine
acc_941814,sophia_nature,1312,14,985,3267,1,27,37,4,0.3014998469543924,normal,normal,normal,genuine
acc_784931,chris_music,56,87,23,0,1,33,11,3,0.0,normal,normal,normal,genuine
acc_909891,mike_travel,1611,1737,9517,612,1,28,738,190,10.0,normal,normal,normal,genuine
acc_856027,sarah_jones,2208,25,99,83,0,36,1,1,1.1927710843373494,normal,normal,normal,genuine
acc_268536,follower_boost,1630,2922,187,408,1,34,8,3,0.4583333333333333,normal,repetitive,normal,suspicious
acc_341175,mark_coffee,1734,1770,151,383,0,26,2,1,0.39425587467362927,normal,spammy,normal,suspicious
acc_548595,mike_travel,2369,1310,225,273,0,37,3,1,0.8241758241758241,normal,spammy,normal,suspicious
acc_885438,jessica_reads_481,141,0,53,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_367539,money_maker99,2304,2166,405,598,1,31,8,2,0.677257525083612,normal,repetitive,normal,suspicious
acc_350404,sophia_nature,1839,0,98,0,1,0,0,0,0.0,normal,normal,normal,genuine
acc_352673,isabella_yoga_879,592,3881,72,409,1,30,2,4,0.17603911980440098,normal,normal,normal,genuine
acc_104574,user_56888888,2472,2004,184,376,0,28,10,1,0.48936170212765956,normal,repetitive,normal,suspicious
acc_560929,mark_coffee_511,1259,31,88,58,0,31,17,1,1.5172413793103448,normal,normal,normal,genuine
acc_606169,sophia_nature,405,124,70,0,1,28,18,3,0.0,normal,normal,normal,genuine
acc_229431,alex_smith,21,0,459,882,0,36,0,0,0.5204081632653061,normal,normal,normal,genuine
acc_609845,chris_music,503,31,69,4313,1,31,14,0,0.015998145142592162,normal,normal,normal,genuine
acc_798229,chris_music,1718,173,48043,459,0,0,36,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_679417,olivia_art,1292,47,0,979,1,0,1,4,0.0,normal,normal,normal,genuine
acc_359159,sarah_jones,1396,4,175,0,1,37,12,2,0.0,normal,normal,normal,genuine
acc_400604,user_60288888,406,2367,453,881,0,34,5,2,0.5141884222474461,normal,repetitive,normal,suspicious
acc_765669,chris_music_486,138,0,12,4714,0,37,0,0,0.002545608824777259,normal,normal,normal,genuine
acc_162843,sarah_jones,560,0,0,998,0,36,0,0,0.0,normal,normal,normal,genuine
acc_825423,lily_food_835,526,7,0,502,0,0,16,2,0.0,normal,normal,normal,genuine
acc_435571,david_gym_966,2249,17,55,9489,0,31,2,3,0.005796185056381073,normal,burst,mass_following,suspicious
acc_471942,lily_food,2027,3923,0,4704,1,32,1,5,0.0,normal,normal,normal,genuine
acc_184064,david_gym,1182,0,0,734,0,26,0,0,0.0,normal,normal,normal,genuine
acc_849290,alex_smith,1879,90,8602,173,0,37,39,12,10.0,normal,normal,fake_follower_spike,suspicious
acc_343467,olivia_art,1883,392,0,0,1,28,14,2,0.0,normal,normal,normal,genuine
acc_840719,alex_smith,1794,1409,725,0,0,31,46,2,0.0,normal,normal,normal,genuine
acc_642251,user_69988888,2235,2447,404,171,0,39,3,2,2.3625730994152048,normal,repetitive,normal,suspicious
acc_936591,isabella_yoga,739,0,24,58,1,0,0,0,0.41379310344827586,normal,normal,normal,genuine
acc_190875,alex_smith_901,720,0,12,68,1,27,0,0,0.17647058823529413,normal,normal,normal,genuine
acc_932008,david_gym,1257,92,27220,155,1,32,96,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_965748,chris_music,32,2288,248,320,0,31,3,1,0.775,normal,spammy,normal,suspicious
acc_926897,alex_smith_726,2404,79,10414,218,1,32,14,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_961557,user_49288,929,2356,139,407,0,30,2,3,0.3415233415233415,normal,repetitive,normal,suspicious
acc_224099,jessica_reads,348,0,68,39,1,30,0,0,1.7435897435897436,normal,normal,normal,genuine
acc_367825,buy_fast,2358,3531,255,413,0,28,8,2,0.6174334140435835,normal,repetitive,normal,suspicious
acc_180912,buy_likes_here,1701,1287,231,981,1,31,4,0,0.23547400611620795,normal,repetitive,normal,suspicious
acc_582416,xxx123xxx,1520,4329,406,711,0,39,6,1,0.5710267229254571,normal,repetitive,normal,suspicious
acc_368672,sarah_jones_61,214,4358,0,130,1,30,4,4,0.0,normal,normal,normal,genuine
acc_521398,lily_food,811,10,95,828,1,36,2,0,0.11473429951690821,normal,normal,normal,genuine
acc_300845,emma_tech,1133,47,0,0,1,28,1,0,0.0,normal,normal,normal,genuine
acc_758280,james_sports,1612,2686,408,276,1,26,1,2,1.4782608695652173,normal,spammy,normal,suspicious
acc_353814,isabella_yoga_235,831,0,14,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_182480,chris_music,2342,122,47,31,1,32,15,2,1.5161290322580645,normal,normal,normal,genuine
acc_193513,john_photo_850,463,38,3675,0,0,27,0,43,0.0,normal,normal,normal,genuine
acc_855608,buy_now,2041,0,95,763,0,34,0,0,0.12450851900393185,normal,spammy,mass_following,suspicious
acc_554304,isabella_yoga_157,272,77,253,6885,0,30,7,3,0.036746550472040666,normal,burst,mass_following,suspicious
acc_659921,sophia_nature,1994,20,0,688,1,30,8,2,0.0,normal,normal,normal,genuine
acc_212006,david_gym_599,2187,2,271,0,1,37,5,3,0.0,normal,normal,normal,genuine
acc_831105,emma_tech_848,331,0,0,0,1,30,0,0,0.0,normal,normal,normal,genuine
acc_114627,david_gym,708,0,0,87,0,26,0,0,0.0,normal,normal,normal,genuine
acc_847841,john_photo_751,806,0,0,174,1,36,0,0,0.0,normal,normal,normal,genuine
acc_738953,sophia_nature,415,25,82,389,1,36,13,0,0.21079691516709512,normal,normal,normal,genuine
acc_694315,jessica_reads,349,0,7450,1808,1,36,0,0,4.120575221238938,normal,normal,normal,genuine
acc_711746,david_gym_914,1413,25,0,970,1,27,17,4,0.0,normal,normal,normal,genuine
acc_495400,lily_food_863,1533,0,11,59,1,27,0,0,0.1864406779661017,normal,normal,normal,genuine
acc_540700,alex_smith,652,1502,431,425,0,0,2,1,1.0141176470588236,normal,spammy,normal,suspicious
acc_243541,sarah_jones_968,2410,0,0,41,1,36,0,0,0.0,normal,normal,normal,genuine
acc_586172,sarah_jones,25,35,0,53,1,31,2,5,0.0,normal,normal,normal,genuine
acc_392811,sarah_jones_622,300,48,0,150,0,30,7,5,0.0,normal,normal,normal,genuine
acc_173199,tom_books_498,1846,22,680,110,1,27,35,13,6.181818181818182,normal,normal,normal,genuine
acc_771087,alex_smith,1728,378,0,0,1,28,4,0,0.0,normal,normal,normal,genuine
acc_138607,isabella_yoga,15,13,2289,135,1,27,8,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_419966,tom_books_799,1307,242,0,0,0,27,5,2,0.0,normal,normal,normal,genuine
acc_479676,jessica_reads,1838,1480,267,286,0,30,4,1,0.9335664335664335,normal,spammy,normal,suspicious
acc_468222,user_46288,451,45,29,7542,0,36,2,0,0.0038451339167329623,normal,burst,mass_following,suspicious
acc_525463,emma_tech,2340,164,21571,191,0,33,31,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_415001,isabella_yoga_438,1211,1127,66,676,1,30,8,4,0.09763313609467456,normal,normal,normal,genuine
acc_632765,james_sports,1348,14,497,147,1,26,44,9,3.380952380952381,normal,normal,normal,genuine
acc_708222,jessica_reads,53,9,6576,0,0,31,572,29,0.0,normal,normal,normal,genuine
acc_282294,david_gym,1497,38,49,89,1,26,4,3,0.550561797752809,normal,normal,normal,genuine
acc_160028,mark_coffee,2478,1727,489,862,0,36,34,2,0.5672853828306265,normal,normal,normal,genuine
acc_956397,mark_coffee,2459,0,99,0,0,33,0,0,0.0,normal,normal,normal,genuine
acc_195246,mark_coffee,664,0,0,0,1,26,0,0,0.0,normal,normal,normal,genuine
acc_111908,jessica_reads,1350,88,8644,315,0,33,33,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_106154,sarah_jones_754,1210,0,0,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_348235,mark_coffee,1479,36,0,102,1,27,18,0,0.0,normal,normal,normal,genuine
acc_397758,mark_coffee,58,99,2847,398,1,37,95,34,7.153266331658291,normal,normal,normal,genuine
acc_435322,olivia_art,799,8,688,56,1,36,63,2,10.0,normal,normal,normal,genuine
acc_916622,sarah_jones,874,20,68,416,1,31,12,1,0.16346153846153846,normal,normal,normal,genuine
acc_649236,isabella_yoga,2,22,2611,498,0,27,22,1,5.242971887550201,normal,normal,fake_follower_spike,suspicious
acc_122621,lily_food,165,57,21045,282,1,32,53,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_295643,emma_tech_261,1316,36,1360,93,0,36,24,13,10.0,normal,normal,normal,genuine
acc_513583,emma_tech,2471,960,508,110,0,30,19,7,4.618181818181818,normal,normal,normal,genuine
acc_284257,sarah_jones,2370,0,7771,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_460317,emma_tech,1194,0,900,0,1,32,0,0,0.0,normal,normal,normal,genuine
acc_179023,james_sports,2266,124,769,4505,0,26,39,8,0.1706992230854606,normal,normal,normal,genuine
acc_151922,tom_books,2417,730,0,495,0,28,0,1,0.0,normal,normal,normal,genuine
acc_256397,olivia_art,684,0,0,866,1,28,0,0,0.0,normal,normal,normal,genuine
acc_908977,lily_food,1362,9,8613,847,0,33,37,75,10.0,normal,normal,normal,genuine
acc_172469,user_398888,1225,979,121,466,0,28,4,0,0.259656652360515,normal,repetitive,normal,suspicious
acc_627054,tom_books_675,2179,60,0,137,0,37,10,3,0.0,normal,normal,normal,genuine
acc_818111,sophia_nature,1882,139,24503,370,0,27,18,18,10.0,normal,normal,fake_follower_spike,suspicious
acc_440881,james_sports,1831,6,19,632,1,36,2,1,0.030063291139240507,normal,normal,normal,genuine
acc_253347,sophia_nature,1014,49,74,663,1,36,12,4,0.11161387631975868,normal,normal,normal,genuine
acc_293626,emma_tech,1616,0,4872,166,1,30,0,0,10.0,normal,normal,normal,genuine
acc_966168,admin_access,1288,2091,213,898,0,31,8,1,0.23719376391982183,normal,repetitive,normal,suspicious
acc_575712,mike_travel,505,0,926,593,0,37,0,0,1.5615514333895446,normal,normal,normal,genuine
acc_684102,tom_books,24,78,1403,262,1,28,6,2,5.354961832061068,normal,normal,fake_follower_spike,suspicious
acc_296944,john_photo_380,1107,52,107,3651,0,26,4,1,0.02930703916735141,normal,burst,mass_following,suspicious
acc_886038,olivia_art,1927,11,146,0,1,0,6,0,0.0,normal,normal,normal,genuine
acc_222553,john_photo_633,903,29,78,0,0,33,2,4,0.0,normal,normal,normal,genuine
acc_597567,isabella_yoga,1899,2392,0,0,1,28,12,2,0.0,normal,normal,normal,genuine
acc_442699,john_photo,2125,23,53,336,0,37,1,2,0.15773809523809523,normal,normal,normal,genuine
acc_752881,olivia_art_926,17,73,3699,409,0,28,29,6,9.0440097799511,normal,normal,fake_follower_spike,suspicious
acc_354763,sarah_jones_67,631,461,110,0,1,33,20,2,0.0,normal,normal,normal,genuine
acc_834421,win_big_now,1975,0,52,1645,0,30,0,0,0.031610942249240125,normal,spammy,mass_following,suspicious
acc_158572,sophia_nature,541,0,3677,61,1,36,0,0,10.0,normal,normal,normal,genuine
acc_602028,mike_travel_43,427,0,45,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_999312,mike_travel,3,154,0,93,1,32,1,3,0.0,normal,normal,normal,genuine
acc_645072,sophia_nature_340,26,79,8031,107,0,28,29,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_241000,mike_travel_475,384,6,1,6,1,30,12,2,0.16666666666666666,normal,normal,normal,genuine
acc_316578,david_gym,1438,94,268,8702,1,30,2,0,0.030797517811997244,normal,burst,mass_following,suspicious
acc_668373,isabella_yoga,1808,0,0,9,1,33,0,0,0.0,normal,normal,normal,genuine
acc_551211,emma_tech_489,1168,71,177,0,1,26,19,1,0.0,normal,normal,normal,genuine
acc_938171,jessica_reads,1639,48,24,0,1,27,19,1,0.0,normal,normal,normal,genuine
acc_161483,mike_travel,1600,0,0,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_755352,click_now,208,2385,75,368,0,28,4,3,0.20380434782608695,normal,repetitive,normal,suspicious
acc_100370,sarah_jones_570,1277,0,53,983,1,31,0,0,0.05391658189216684,normal,normal,normal,genuine
acc_182034,chris_music,363,16,70,0,1,33,18,5,0.0,normal,normal,normal,genuine
acc_956686,sophia_nature,314,4284,42,507,0,30,3,0,0.08284023668639054,normal,normal,normal,genuine
acc_325600,win_big_now,1533,0,16,1837,0,34,0,0,0.008709853021230268,normal,spammy,mass_following,suspicious
acc_673625,user_44788888,920,3154,188,317,0,31,5,3,0.5930599369085173,normal,repetitive,normal,suspicious
acc_900961,david_gym,1641,4,37,764,1,0,3,1,0.04842931937172775,normal,normal,normal,genuine
acc_342313,james_sports,1352,0,118,0,1,33,0,0,0.0,normal,normal,normal,genuine
acc_929321,isabella_yoga,1270,1688,237,372,0,37,3,2,0.6370967741935484,normal,spammy,normal,suspicious
acc_912853,mike_travel,915,0,65,0,1,0,0,0,0.0,normal,normal,normal,genuine
acc_359470,user_96188888,1812,32,207,2782,0,39,2,0,0.07440690150970525,normal,burst,mass_following,suspicious
acc_904083,isabella_yoga_274,733,0,42,92,1,32,0,0,0.45652173913043476,normal,normal,normal,genuine
acc_611994,isabella_yoga,2361,0,491,2426,1,36,0,0,0.20239076669414674,normal,normal,normal,genuine
acc_741439,david_gym,1154,0,872,75,0,36,0,0,10.0,normal,normal,normal,genuine
acc_748865,olivia_art,1787,5,766,0,1,28,72,8,0.0,normal,normal,normal,genuine
acc_517303,lily_food,814,97,19,102,1,28,19,4,0.18627450980392157,normal,normal,normal,genuine
acc_959254,chris_music,271,31,71,974,1,31,20,4,0.0728952772073922,normal,normal,normal,genuine
acc_792687,john_photo_99,204,0,0,170,0,31,0,0,0.0,normal,normal,normal,genuine
acc_482901,follow_2026,1365,0,13,1482,0,28,0,0,0.008771929824561403,normal,spammy,mass_following,suspicious
acc_535214,sarah_jones,681,416,644,809,0,33,54,2,0.796044499381953,normal,normal,normal,genuine
acc_244775,isabella_yoga,488,168,21,764,1,32,12,5,0.0274869109947644,normal,normal,normal,genuine
acc_721166,james_sports,618,38,62,4775,0,31,7,0,0.012984293193717278,normal,burst,mass_following,suspicious
acc_531256,mark_coffee,1511,5,100,0,0,33,12,2,0.0,normal,normal,normal,genuine
acc_589251,olivia_art,179,0,54,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_113597,user_823888,2047,1129,268,605,0,39,6,1,0.44297520661157025,normal,repetitive,normal,suspicious
acc_549796,free_2026,656,3911,476,606,0,39,4,3,0.7854785478547854,normal,repetitive,normal,suspicious
acc_192830,isabella_yoga_26,2343,41,0,755,1,26,6,3,0.0,normal,normal,normal,genuine
acc_891952,sophia_nature,1277,26,0,17,0,31,0,0,0.0,normal,normal,normal,genuine
acc_206614,chris_music,615,1892,424,213,1,32,1,2,1.9906103286384977,normal,spammy,normal,suspicious
